Comuna:	Comuna 5	Barrio:	Emilio Botero II
Comuna:	Comuna 5	Barrio:	Emilio Botero III
Comuna:	Comuna 5	Barrio:	Emilio Botero IV
Comuna:	Comuna 5	Barrio:	La Minga
Comuna:	Comuna 5	Barrio:	La Rosa
Comuna:	Comuna 5	Barrio:	La Vega
Comuna:	Comuna 5	Barrio:	Las Ferias
Comuna:	Comuna 5	Barrio:	Los Cristales
Comuna:	Comuna 5	Barrio:	Los Robles
Comuna:	Comuna 5	Barrio:	Madrigal
Comuna:	Comuna 5	Barrio:	María Isabel I
Comuna:	Comuna 5	Barrio:	María Isabel II
Comuna:	Comuna 5	Barrio:	María Isabel III
Comuna:	Comuna 5	Barrio:	Potrerillo
Comuna:	Comuna 5	Barrio:	Prados Del Sur
Comuna:	Comuna 5	Barrio:	Salida Al Sur- Urbano
Comuna:	Comuna 5	Barrio:	San Martin
Comuna:	Comuna 5	Barrio:	Santa Clara
Comuna:	Comuna 5	Barrio:	Venecia
Comuna:	Comuna 5	Barrio:	Villa Del Rio
Comuna:	Comuna 5	Barrio:	Vivienda Cristiana
Comuna:	Comuna 6	Barrio:	Agualongo
Comuna:	Comuna 6	Barrio:	Altamira
Comuna:	Comuna 6	Barrio:	Bachue
Comuna:	Comuna 6	Barrio:	Caicedo
Comuna:	Comuna 6	Barrio:	Ciudad Jardín
Comuna:	Comuna 6	Barrio:	Cooperativa Popular Nariñense
Comuna:	Comuna 6	Barrio:	El Estadio
Comuna:	Comuna 6	Barrio:	El Libertador
Comuna:	Comuna 6	Barrio:	Gilberto Pabón
Comuna:	Comuna 6	Barrio:	Granada I
Comuna:	Comuna 6	Barrio:	Granada II
Comuna:	Comuna 6	Barrio:	Granada III
Comuna:	Comuna 6	Barrio:	Granada IV
Comuna:	Comuna 6	Barrio:	Inem
Comuna:	Comuna 6	Barrio:	Jerusalén
Comuna:	Comuna 6	Barrio:	La Cruz
Comuna:	Comuna 6	Barrio:	La Palma
Comuna:	Comuna 6	Barrio:	Los Fundadores
Comuna:	Comuna 6	Barrio:	Luis Carlos Galán
Comuna:	Comuna 6	Barrio:	Mijitayo II
Comuna:	Comuna 6	Barrio:	Mijitayo
Comuna:	Comuna 6	Barrio:	Mijitayo Bajo
Comuna:	Comuna 6	Barrio:	Mirador De Niza
Comuna:	Comuna 6	Barrio:	Niza I
Comuna:	Comuna 6	Barrio:	Niza II
Comuna:	Comuna 6	Barrio:	Niza III
Comuna:	Comuna 6	Barrio:	Nueva Colombia
Comuna:	Comuna 6	Barrio:	Prados Del Niza
Comuna:	Comuna 6	Barrio:	Quillacinga
Comuna:	Comuna 6	Barrio:	Quito López I
Comuna:	Comuna 6	Barrio:	Quito López II
Comuna:	Comuna 6	Barrio:	Quito López III
Comuna:	Comuna 6	Barrio:	San Carlos
Comuna:	Comuna 6	Barrio:	San Miguel De Jongovito
Comuna:	Comuna 6	Barrio:	San Sebastián
Comuna:	Comuna 6	Barrio:	Santa Isabel
Comuna:	Comuna 6	Barrio:	Santanita
Comuna:	Comuna 6	Barrio:	Sumatambo
Comuna:	Comuna 6	Barrio:	Tamasagra I
Comuna:	Comuna 6	Barrio:	Tamasagra II
Comuna:	Comuna 6	Barrio:	Tequendama
Comuna:	Comuna 6	Barrio:	Valle Lili
Comuna:	Comuna 6	Barrio:	Villa De Los Ríos
Comuna:	Comuna 7	Barrio:	Achalay
Comuna:	Comuna 7	Barrio:	Avenida Panamericana
Comuna:	Comuna 7	Barrio:	Capusigra
Comuna:	Comuna 7	Barrio:	Castillos Del Norte
Comuna:	Comuna 7	Barrio:	Conjunto El Parque
Comuna:	Comuna 7	Barrio:	El Bosque
Comuna:	Comuna 7	Barrio:	El Edén
Comuna:	Comuna 7	Barrio:	El Rincón De La Aurora
Comuna:	Comuna 7	Barrio:	El Rincón De La Panamericana
Comuna:	Comuna 7	Barrio:	Francisco De La Villota
Comuna:	Comuna 7	Barrio:	La Aurora
Comuna:	Comuna 7	Barrio:	La Primavera
Comuna:	Comuna 7	Barrio:	Las Acacias
Comuna:	Comuna 7	Barrio:	Las Camelias
Comuna:	Comuna 7	Barrio:	Los Andes
Comuna:	Comuna 7	Barrio:	Los Hexágonos
Comuna:	Comuna 7	Barrio:	Rosales II
Comuna:	Comuna 7	Barrio:	Rosales I
Comuna:	Comuna 7	Barrio:	San Felipe
Comuna:	Comuna 7	Barrio:	San Ignacio
Comuna:	Comuna 7	Barrio:	Santa María
Comuna:	Comuna 7	Barrio:	Villa Aurora
Comuna:	Comuna 7	Barrio:	Villa Campanela
Comuna:	Comuna 7	Barrio:	Villa Sofía
Comuna:	Comuna 7	Barrio:	Villa Vergel
Comuna:	Comuna 8	Barrio:	Altamira – San Vicente
Comuna:	Comuna 8	Barrio:	Altavista
Comuna:	Comuna 8	Barrio:	Altos de la Colina
Comuna:	Comuna 8	Barrio:	Anganoy
Comuna:	Comuna 8	Barrio:	Arcos Iris
Comuna:	Comuna 8	Barrio:	Avenida Panamericana
Comuna:	Comuna 8	Barrio:	Balcones de Mariluz
Comuna:	Comuna 8	Barrio:	Bello Horizonte
Comuna:	Comuna 8	Barrio:	Colón
Comuna:	Comuna 8	Barrio:	Colpatria
Comuna:	Comuna 8	Barrio:	Conjunto San Diego
Comuna:	Comuna 8	Barrio:	El Remanso del Norte
Comuna:	Comuna 8	Barrio:	Gualcaloma
Comuna:	Comuna 8	Barrio:	Jorge Giraldo
Comuna:	Comuna 8	Barrio:	La Castellana
Comuna:	Comuna 8	Barrio:	La Cuesta
Comuna:	Comuna 8	Barrio:	La Pradera
Comuna:	Comuna 8	Barrio:	Las Margaritas
Comuna:	Comuna 8	Barrio:	Los Frailejones
Comuna:	Comuna 8	Barrio:	Los Héroes
Comuna:	Comuna 8	Barrio:	Los Laureles
Comuna:	Comuna 8	Barrio:	Los Urapanes
Comuna:	Comuna 8	Barrio:	Mariluz I
Comuna:	Comuna 8	Barrio:	Mariluz II
Comuna:	Comuna 8	Barrio:	Mariluz III
Comuna:	Comuna 8	Barrio:	Mirador de San Juan
Comuna:	Comuna 8	Barrio:	Miravalle
Comuna:	Comuna 8	Barrio:	Montemor
Comuna:	Comuna 8	Barrio:	Panamericano
Comuna:	Comuna 8	Barrio:	Panamericano II
Comuna:	Comuna 8	Barrio:	Panamericano I
Comuna:	Comuna 8	Barrio:	Portal de la Colina
Comuna:	Comuna 8	Barrio:	Prados del Oeste
Comuna:	Comuna 8	Barrio:	Quintas de San Pedro
Comuna:	Comuna 8	Barrio:	Remansos del Norte
Comuna:	Comuna 8	Barrio:	Salazar Mejía
Comuna:	Comuna 8	Barrio:	San Diego
Comuna:	Comuna 8	Barrio:	San Juan de Anganoy
Comuna:	Comuna 8	Barrio:	San Juan de Dios I
Comuna:	Comuna 8	Barrio:	San Juan de Dios II
Comuna:	Comuna 8	Barrio:	San Pedro
Comuna:	Comuna 8	Barrio:	San Vicente
Comuna:	Comuna 8	Barrio:	Sindamanoy
Comuna:	Comuna 8	Barrio:	Torres de Pubenza
Comuna:	Comuna 8	Barrio:	Veracruz
Comuna:	Comuna 8	Barrio:	Villa Jardín
Comuna:	Comuna 8	Barrio:	Villas de San Rafael
Comuna:	Comuna 9	Barrio:	Alto Juanoy
Comuna:	Comuna 9	Barrio:	Avenida Los Estudiantes
Comuna:	Comuna 9	Barrio:	Briceño
Comuna:	Comuna 9	Barrio:	Calatrava
Comuna:	Comuna 9	Barrio:	Camino Real
Comuna:	Comuna 9	Barrio:	Castilla
Comuna:	Comuna 9	Barrio:	Chapultepec
Comuna:	Comuna 9	Barrio:	Colonial
Comuna:	Comuna 9	Barrio:	Colonial
Comuna:	Comuna 9	Barrio:	Colonial
Comuna:	Comuna 9	Barrio:	Condominio Morasurco
Comuna:	Comuna 9	Barrio:	Conjunto Torobajo
Comuna:	Comuna 9	Barrio:	El Aljibe
Comuna:	Comuna 9	Barrio:	El Cerámico
Comuna:	Comuna 9	Barrio:	El Dorado
Comuna:	Comuna 9	Barrio:	El Mirador
Comuna:	Comuna 9	Barrio:	El Polvorín
Comuna:	Comuna 9	Barrio:	El Refugio
Comuna:	Comuna 9	Barrio:	Figueroa
Comuna:	Comuna 9	Barrio:	José Ignacio Zarama
Comuna:	Comuna 9	Barrio:	Juan XXIII
Comuna:	Comuna 9	Barrio:	Juanoy
Comuna:	Comuna 9	Barrio:	La Colina
Comuna:	Comuna 9	Barrio:	La Riviera
Comuna:	Comuna 9	Barrio:	Las Cuadras
Comuna:	Comuna 9	Barrio:	La Victoria
Comuna:	Comuna 9	Barrio:	Los Nogales
Comuna:	Comuna 9	Barrio:	Los Sauces
Comuna:	Comuna 9	Barrio:	Luis Brand
Comuna:	Comuna 9	Barrio:	Manaca
Comuna:	Comuna 9	Barrio:	Maridiaz
Comuna:	Comuna 9	Barrio:	Marsella
Comuna:	Comuna 9	Barrio:	Morasurco
Comuna:	Comuna 9	Barrio:	Nuevo Amanecer
Comuna:	Comuna 9	Barrio:	Palermo
Comuna:	Comuna 9	Barrio:	Pandiaco
Comuna:	Comuna 9	Barrio:	Parana
Comuna:	Comuna 9	Barrio:	Parque Infantil
Comuna:	Comuna 9	Barrio:	Pinos Del Norte
Comuna:	Comuna 9	Barrio:	Portal De La Colina
Comuna:	Comuna 9	Barrio:	Riviera
Comuna:	Comuna 9	Barrio:	San Antonio De Juanoy
Comuna:	Comuna 9	Barrio:	Santa Ana
Comuna:	Comuna 9	Barrio:	Santa Rita
Comuna:	Comuna 9	Barrio:	Sañudo
Comuna:	Comuna 9	Barrio:	Tequendama
Comuna:	Comuna 9	Barrio:	Terranova
Comuna:	Comuna 9	Barrio:	Terrazas De Briceño
Comuna:	Comuna 9	Barrio:	Titán
Comuna:	Comuna 9	Barrio:	Torobajo
Comuna:	Comuna 9	Barrio:	Universitario
Comuna:	Comuna 9	Barrio:	Uranización Zarama
Comuna:	Comuna 9	Barrio:	Valle De Atriz
Comuna:	Comuna 9	Barrio:	Versalles
Comuna:	Comuna 9	Barrio:	Villa María
Comuna:	Comuna 9	Barrio:	Villa Campestre
Comuna:	Comuna 10	Barrio:	Aranda
Comuna:	Comuna 10	Barrio:	Avenida Aranda
Comuna:	Comuna 10	Barrio:	Avenida Oriental
Comuna:	Comuna 10	Barrio:	Avenida Oriental Rio Pasto
Comuna:	Comuna 10	Barrio:	Buenos Aires
Comuna:	Comuna 10	Barrio:	Cementerio
Comuna:	Comuna 10	Barrio:	Condominio Bellavista
Comuna:	Comuna 10	Barrio:	Corazón De Jesús  II
Comuna:	Comuna 10	Barrio:	Cra 27 A Del Barrio Centenario
Comuna:	Comuna 10	Barrio:	Destechados
Comuna:	Comuna 10	Barrio:	El Futuro
Comuna:	Comuna 10	Barrio:	El Portal De Aranda
Comuna:	Comuna 10	Barrio:	El Portal Del Norte
Comuna:	Comuna 10	Barrio:	El Rincón De Pasto
Comuna:	Comuna 10	Barrio:	El Rincón Del Rosario
Comuna:	Comuna 10	Barrio:	Juan Pablo  II
Comuna:	Comuna 10	Barrio:	La Esperanza
Comuna:	Comuna 10	Barrio:	La Floresta
Comuna:	Comuna 10	Barrio:	Libertad
Comuna:	Comuna 10	Barrio:	Loma Del Carmen (Marquetalia)
Comuna:	Comuna 10	Barrio:	Marquetalia
Comuna:	Comuna 10	Barrio:	Niño Jesús De Praga
Comuna:	Comuna 10	Barrio:	Nueva Aranda
Comuna:	Comuna 10	Barrio:	Nuevo Horizonte
Comuna:	Comuna 10	Barrio:	Nuevo Sol
Comuna:	Comuna 10	Barrio:	Ocho De Marzo
Comuna:	Comuna 10	Barrio:	Prados Del Norte
Comuna:	Comuna 10	Barrio:	Quebrada Gallinacera 2da Parte
Comuna:	Comuna 10	Barrio:	Quillotocto
Comuna:	Comuna 10	Barrio:	Rincón De Aranda
Comuna:	Comuna 10	Barrio:	Rio Blanco
Comuna:	Comuna 10	Barrio:	Rio Blanco Que Termina Ojo De Agua
Comuna:	Comuna 10	Barrio:	San Albano
Comuna:	Comuna 10	Barrio:	Santa Matilde
Comuna:	Comuna 10	Barrio:	Sector Pedagógico Avenida Oriental
Comuna:	Comuna 10	Barrio:	Sol De Oriente
Comuna:	Comuna 10	Barrio:	Termina Sector Peatonal 28
Comuna:	Comuna 10	Barrio:	Tescual
Comuna:	Comuna 10	Barrio:	Villa Del Rosario
Comuna:	Comuna 10	Barrio:	Villa Guerrero - Villas Del Norte
Comuna:	Comuna 11	Barrio:	Alameda
Comuna:	Comuna 11	Barrio:	Alameda II
Comuna:	Comuna 11	Barrio:	Aquine I
Comuna:	Comuna 11	Barrio:	Aquine II
Comuna:	Comuna 11	Barrio:	Aquine III
Comuna:	Comuna 11	Barrio:	Aquine Alto
Comuna:	Comuna 11	Barrio:	Aquine IV
Comuna:	Comuna 11	Barrio:	Aquine Reservado
Comuna:	Comuna 11	Barrio:	Belalcázar
Comuna:	Comuna 11	Barrio:	Centenario
Comuna:	Comuna 11	Barrio:	Chico
Comuna:	Comuna 11	Barrio:	Ciudad Real
Comuna:	Comuna 11	Barrio:	Corazón De Jesús
Comuna:	Comuna 11	Barrio:	El Calvario
Comuna:	Comuna 11	Barrio:	El Común
Comuna:	Comuna 11	Barrio:	El Corralito
Comuna:	Comuna 11	Barrio:	Hospital Civil
Comuna:	Comuna 11	Barrio:	La Floresta
Comuna:	Comuna 11	Barrio:	La Lomita
Comuna:	Comuna 11	Barrio:	Los Alcázares
Comuna:	Comuna 11	Barrio:	Rincón Del Paraíso
Comuna:	Comuna 11	Barrio:	Salsipuedes
Comuna:	Comuna 11	Barrio:	Villa Elena
Comuna:	Comuna 11	Barrio:	Villa Jazmín
Comuna:	Comuna 12	Barrio:	Altos De La Carolina
Comuna:	Comuna 12	Barrio:	Balcones Del Este
Comuna:	Comuna 12	Barrio:	Campiña De Oriente
Comuna:	Comuna 12	Barrio:	Carlos Pizarro
Comuna:	Comuna 12	Barrio:	Cujacal Bajo
Comuna:	Comuna 12	Barrio:	El Manantial
Comuna:	Comuna 12	Barrio:	El Paraíso
Comuna:	Comuna 12	Barrio:	Fray Ezequiel Moreno Díaz
Comuna:	Comuna 12	Barrio:	Gualcala
Comuna:	Comuna 12	Barrio:	La Carolina
Comuna:	Comuna 12	Barrio:	La Florida
Comuna:	Comuna 12	Barrio:	La Josefina
Comuna:	Comuna 12	Barrio:	Las Orquídeas
Comuna:	Comuna 12	Barrio:	María Paz
Comuna:	Comuna 12	Barrio:	María Paz II
Comuna:	Comuna 12	Barrio:	Monserrat
Comuna:	Comuna 12	Barrio:	Parque De Baviera
Comuna:	Comuna 12	Barrio:	San Diego Norte
Comuna:	Comuna 12	Barrio:	San Mateo
Comuna:	Comuna 12	Barrio:	SENA
Comuna:	Comuna 12	Barrio:	Simón Bolívar
Comuna:	Comuna 12	Barrio:	Sindagua
Comuna:	Comuna 12	Barrio:	Villa Colombia
Comuna:	Comuna 12	Barrio:	Villa Adriana María
Comuna:	Comuna 12	Barrio:	Villa Ángela
Comuna:	Comuna 12	Barrio:	Villa del Prado
Comuna:	Comuna 12	Barrio:	Villa Recreo
Comuna:	Comuna 12	Barrio:	Villa Rocío
Corregimiento:	Catambuco	Vereda:	Catambuco Centro (Cabecera)
Corregimiento:	Catambuco	Vereda:	El Campanero
Corregimiento:	Catambuco	Vereda:	Bellavista
Corregimiento:	Catambuco	Vereda:	Botana
Corregimiento:	Catambuco	Vereda:	La Merced
Corregimiento:	Catambuco	Vereda:	Botanilla
Corregimiento:	Catambuco	Vereda:	La Victoria
Corregimiento:	Catambuco	Vereda:	San Antonio de Acuyuyo
Corregimiento:	Catambuco	Vereda:	Guadalupe
Corregimiento:	Catambuco	Vereda:	San José de Casanare
Corregimiento:	Catambuco	Vereda:	San Antonio de Casanare
Corregimiento:	Catambuco	Vereda:	Chavez
Corregimiento:	Catambuco	Vereda:	Alto Casanare
Corregimiento:	Catambuco	Vereda:	San José de Catambuco
Corregimiento:	Catambuco	Vereda:	Cruz de Amarillo
Corregimiento:	Catambuco	Vereda:	Santamaría
Corregimiento:	Catambuco	Vereda:	Cubiján Bajo
Corregimiento:	Catambuco	Vereda:	Cubijan Alto
Corregimiento:	Catambuco	Vereda:	Fray Ezequiel
Corregimiento:	Catambuco	Vereda:	San Isidro
Corregimiento:	Gualmatán	Vereda:	Gualmatán
Corregimiento:	Gualmatán	Vereda:	Huertecillas
Corregimiento:	Gualmatán	Vereda:	Nueva Betania
Corregimiento:	Gualmatán	Vereda:	Vocacional
Corregimiento:	Gualmatán	Vereda:	Gualmatán Alto
Corregimiento:	Gualmatán	Vereda:	Gualmatán Centro
Corregimiento:	Gualmatán	Vereda:	Gualmatan bajo y Avenida Fátima
Corregimiento:	Genoy	Vereda:	Genoy (Cabecera)
Corregimiento:	Genoy	Vereda:	El Edén
Corregimiento:	Genoy	Vereda:	La Cocha
Corregimiento:	Genoy	Vereda:	Pullitopamba
Corregimiento:	Genoy	Vereda:	Aguapamba
Corregimiento:	Genoy	Vereda:	Castillo Loma
Corregimiento:	Genoy	Vereda:	Nueva Campiña
Corregimiento:	Genoy	Vereda:	Charguayaco
Corregimiento:	Genoy	Vereda:	Bella vista
Corregimiento:	Mapachico	Vereda:	Mapachico Centro (Cabecera)
Corregimiento:	Mapachico	Vereda:	Villa María
Corregimiento:	Mapachico	Vereda:	El Rosal
Corregimiento:	Mapachico	Vereda:	Briceño
Corregimiento:	Mapachico	Vereda:	La Victoria
Corregimiento:	Mapachico	Vereda:	San Cayetano
Corregimiento:	Mapachico	Vereda:	San Francisco Briceño
Corregimiento:	Mapachico	Vereda:	Los LiRíos
Corregimiento:	Mapachico	Vereda:	San Juan De Anganoy Y Anganoy
Corregimiento:	Obonuco	Vereda:	Obonuco Centro (Cabecera)
Corregimiento:	Obonuco	Vereda:	Santander
Corregimiento:	Obonuco	Vereda:	San Felipe Alto
Corregimiento:	Obonuco	Vereda:	San Felipe Bajo
Corregimiento:	Obonuco	Vereda:	San Antonio
Corregimiento:	Obonuco	Vereda:	Bellavista
Corregimiento:	Obonuco	Vereda:	La Playa
Corregimiento:	Obonuco	Vereda:	Mosquera
Corregimiento:	Santa Bárbara	Vereda:	Jurado
Corregimiento:	Santa Bárbara	Vereda:	Santa Barbara
Corregimiento:	Santa Bárbara	Vereda:	Concepción
Corregimiento:	Santa Bárbara	Vereda:	Los Ángeles
Corregimiento:	Santa Bárbara	Vereda:	La Esperanza
Corregimiento:	Santa Bárbara	Vereda:	Las Encinas
Corregimiento:	Santa Bárbara	Vereda:	Cerotal
Corregimiento:	Santa Bárbara	Vereda:	Los Alisales
Corregimiento:	La Laguna	Vereda:	La Laguna Centro (Cabecera)
Corregimiento:	La Laguna	Vereda:	Aguapamba
Corregimiento:	La Laguna	Vereda:	San Luis
Corregimiento:	La Laguna	Vereda:	Alto San Pedro
Corregimiento:	La Laguna	Vereda:	El Barbero y la Playa
Corregimiento:	La Laguna	Vereda:	San Fernando Alto
Corregimiento:	La Laguna	Vereda:	San Fernando Bajo
Corregimiento:	La Laguna	Vereda:	Dolores Centro
Corregimiento:	Buesaquillo	Vereda:	Buesaquillo Centro (Cabecera)
Corregimiento:	Buesaquillo	Vereda:	La Alianza
Corregimiento:	Buesaquillo	Vereda:	San José
Corregimiento:	Buesaquillo	Vereda:	San Francisco
Corregimiento:	Buesaquillo	Vereda:	La Huecada
Corregimiento:	Buesaquillo	Vereda:	Pejendino Reyes
Corregimiento:	Buesaquillo	Vereda:	El Carmelo
Corregimiento:	Buesaquillo	Vereda:	Tamboloma
Corregimiento:	Buesaquillo	Vereda:	Buesaquillo alto
Corregimiento:	Buesaquillo	Vereda:	Cujacal Centro
Corregimiento:	Buesaquillo	Vereda:	La Josefina
Corregimiento:	Buesaquillo	Vereda:	Cujacal san Isidro
Corregimiento:	Buesaquillo	Vereda:	Cujacal alto villa julia
Corregimiento:	Morasurco	Vereda:	Daza (Cabecera)
Corregimiento:	Morasurco	Vereda:	San Juan Alto
Corregimiento:	Morasurco	Vereda:	San Juan Bajo
Corregimiento:	Morasurco	Vereda:	Tosoabi
Corregimiento:	Morasurco	Vereda:	Chachatoy
Corregimiento:	Morasurco	Vereda:	Pinasaco
Corregimiento:	Morasurco	Vereda:	Tescual
Corregimiento:	Morasurco	Vereda:	San Antonio de Aranda
Corregimiento:	Morasurco	Vereda:	La Josefina
Corregimiento:	La Caldera	Vereda:	Caldera Centro (Cabecera)
Corregimiento:	La Caldera	Vereda:	Alto Caldera
Corregimiento:	La Caldera	Vereda:	San Antonio
Corregimiento:	La Caldera	Vereda:	Pradera Bajo
Corregimiento:	La Caldera	Vereda:	Arrayán Alto
Corregimiento:	La Caldera	Vereda:	Los Arrayanes
Corregimiento:	La Caldera	Vereda:	Villa Campiña
Corregimiento:	El Encano	Vereda:	El Encano Centro (Cabecera)
Corregimiento:	El Encano	Vereda:	Ramos
Corregimiento:	El Encano	Vereda:	Romerillo
Corregimiento:	El Encano	Vereda:	Motilón
